time,hr,freq_hz,duration
186036,81.52067217170512,1.3586778695284185,748.0
186772,82.89861394001264,1.3816435656668773,736.0
187495,84.14961677044538,1.4024936128407564,723.0
188208,86.05384540048628,1.4342307566747714,713.0
188905,87.26367338260616,1.4543945563767693,697.0
189592,86.7700871079914,1.4461681184665234,687.0
190283,84.62886240151563,1.4104810400252605,691.0
190991,81.51410397191871,1.3585683995319786,708.0
191727,80.20992757750753,1.3368321262917922,736.0
192475,72.28420264521945,1.2047367107536575,748.0
193305,67.95301190188212,1.132550198364702,830.0
194187,69.12904933049782,1.1521508221749637,882.0
195054,73.94431254113607,1.2324052090189346,867.0
195865,80.92290918335277,1.3487151530558796,811.0
196606,82.55601698905036,1.3759336164841727,741.0
197332,80.69345810048813,1.344890968341469,726.0
198075,82.07249151953805,1.3678748586589675,743.0
198806,81.13243678022934,1.352207279670489,731.0
199545,82.32616697755701,1.3721027829592836,739.0
200273,80.64976514093273,1.3441627523488788,728.0
201016,79.22183357845894,1.3203638929743158,743.0
201773,71.31863265470234,1.1886438775783723,757.0
202614,56.74244998056498,0.9457074996760829,841.0
203671,67.14440108601976,1.1190733514336626,1057.0
204564,72.2083646244375,1.203472743740625,893.0
205394,72.4273353175112,1.2071222552918532,830.0
206222,75.38994703057647,1.2564991171762745,828.0
207017,75.97592200608835,1.2662653667681392,795.0
207806,73.20787879924451,1.2201313133207419,789.0
208625,72.47679523348292,1.2079465872247153,819.0
209452,69.15356213688632,1.1525593689481053,827.0
210319,69.54935327879971,1.1591558879799952,867.0
211181,69.02478327525397,1.1504130545875662,862.0
212050,65.32573834752111,1.0887623057920186,869.0
212968,65.7639978772315,1.0960666312871916,918.0
213880,67.82376315494001,1.1303960525823336,912.0
214764,66.80097223828976,1.1133495373048292,884.0
215662,70.05673985839486,1.1676123309732478,898.0
216518,69.55343716520537,1.1592239527534227,856.0
217380,70.86160086478107,1.1810266810796846,862.0
218226,73.51693858554705,1.2252823097591174,846.0
219042,74.77483036171691,1.2462471726952817,816.0
219844,76.44868783195649,1.2741447971992748,802.0
220628,74.28507270760637,1.238084545126773,784.0
221435,65.87043928871073,1.0978406548118456,807.0
222345,66.30779811689031,1.1051299686148386,910.0
223249,66.54324369786853,1.1090540616311422,904.0
224150,71.2063404643979,1.1867723410732982,901.0
224992,76.96188265541639,1.2826980442569398,842.0
225771,76.9575775415221,1.2826262923587017,779.0
226550,77.58131817015854,1.2930219695026424,779.0
227323,77.73998835670041,1.2956664726116736,773.0
228094,77.84694155355014,1.2974490258925022,771.0
228864,76.66595897825174,1.2777659829708623,770.0
229646,76.66142345403566,1.2776903909005943,782.0
230428,76.37700039610478,1.2729500066017463,782.0
231213,75.40646266083394,1.2567743776805655,785.0
232008,75.26113940659604,1.2543523234432674,795.0
232805,76.33160771852708,1.2721934619754514,797.0
233591,77.08673887960347,1.2847789813267245,786.0
234369,76.82139483437219,1.2803565805728698,778.0
235150,77.19992233244842,1.2866653722074737,781.0
235927,75.95117164595709,1.2658528607659514,777.0
236716,75.78634932580685,1.2631058220967808,789.0
237507,75.80469784257801,1.2634116307096335,791.0
238298,75.26786184539488,1.2544643640899147,791.0
239095,75.33118146280397,1.2555196910467328,797.0
239891,76.05524435723909,1.267587405953985,796.0
240679,75.94858680638038,1.2658097801063397,788.0
241469,76.84648914752873,1.2807748191254789,790.0
242249,76.5756361197865,1.2762606019964415,780.0
243032,76.550316463887,1.27583860773145,783.0
243815,77.98858383528065,1.2998097305880107,783.0
244584,77.86367627699545,1.2977279379499242,769.0
245354,77.86228231644138,1.297704705274023,770.0
246124,77.6475030724552,1.2941250512075866,770.0
246896,75.60162418286649,1.2600270697144416,772.0
247689,73.83980653192131,1.2306634421986886,793.0
248501,75.33938423245928,1.2556564038743214,812.0
249297,74.99834939367854,1.2499724898946423,796.0
250097,75.76562022192722,1.2627603370321203,800.0
250888,78.10682292239682,1.301780382039947,791.0
251656,77.99943032739473,1.2999905054565788,768.0
252425,77.97136094494238,1.2995226824157062,769.0
253194,78.79864022840641,1.3133106704734403,769.0
253955,78.46435400848064,1.3077392334746774,761.0
254719,78.46692785923108,1.3077821309871847,764.0
255483,78.4907677660455,1.3081794627674248,764.0
256247,79.49707928330996,1.3249513213884994,764.0
257001,81.91813070851215,1.3653021784752026,754.0
257733,81.2255562652149,1.353759271086915,732.0
258471,81.3354354964641,1.355590591607735,738.0
259208,82.66718499465435,1.3777864165775724,737.0
259933,82.29411420672588,1.371568570112098,725.0
260662,83.0324073651963,1.383873456086605,729.0
261384,82.73272541703508,1.3788787569505847,722.0
262109,82.90193086262637,1.3816988477104395,725.0
262832,82.6310897193791,1.3771848286563184,723.0
263558,83.44596681923439,1.3907661136539065,726.0
264277,85.74172848484156,1.4290288080806925,719.0
264976,85.48016329479246,1.424669388246541,699.0
265677,84.21696946510001,1.4036161577516668,701.0
266389,82.06756033045252,1.3677926721742086,712.0
267120,79.055945438523,1.31759909064205,731.0
267878,76.93136155738091,1.2821893592896818,758.0
268657,76.36033650430551,1.2726722750717585,779.0
269442,77.41682340135738,1.290280390022623,785.0
270217,79.3419661740839,1.3223661029013982,775.0
270973,80.75694580985385,1.3459490968308974,756.0
271715,81.17785747732859,1.3529642912888098,742.0
272454,81.06830074679128,1.3511383457798547,739.0
273194,80.65979821157254,1.3443299701928757,740.0
273937,79.62834570071878,1.3271390950119797,743.0
274690,77.59795906546803,1.2932993177578005,753.0
275463,76.77925565787727,1.279654260964621,773.0
276244,76.67370481956473,1.277895080326079,781.0
277026,75.86363294170233,1.2643938823617056,782.0
277816,75.50021057904975,1.2583368429841626,790.0
278610,76.10130185514785,1.268355030919131,794.0
279398,75.37430416191052,1.2562384026985085,788.0
280194,77.67741282542524,1.2946235470904206,796.0
280966,77.43018624306954,1.290503104051159,772.0
281740,77.01395258502662,1.2835658764171103,774.0
282519,75.65872454141449,1.260978742356908,779.0
283312,74.75484336817557,1.2459140561362596,793.0
284114,71.0884833440999,1.1848080557349983,802.0
284958,69.68302795026541,1.1613837991710902,844.0
285819,71.22619964765069,1.187103327460845,861.0
286661,69.37918782689252,1.1563197971148753,842.0
287525,71.27521876337386,1.1879203127228977,864.0
288366,75.56759777113324,1.2594599628522205,841.0
289159,78.11301383648821,1.30188356394147,793.0
289927,81.29169661662142,1.3548616102770237,768.0
290665,83.4930874040955,1.391551456734925,738.0
291383,85.17151130971469,1.419525188495245,718.0
292087,85.2455116417003,1.4207585273616716,704.0
292790,80.96561935182123,1.3494269891970205,703.0
293531,75.74850856429394,1.2624751427382324,741.0
294323,70.04420370422324,1.1674033950703873,792.0
295179,72.5209971784461,1.2086832863074348,856.0
296006,74.97657359799976,1.2496095599666626,827.0
296806,77.0450208733,1.2840836812216667,800.0
297584,77.43950649662546,1.2906584416104243,778.0
298358,79.44889789463386,1.3241482982438977,774.0
299113,80.80065550660743,1.3466775917767904,755.0
299855,82.34383376348872,1.3723972293914786,742.0
300583,81.90639607998301,1.3651066013330502,728.0
301315,79.31312556502671,1.3218854260837785,732.0
302071,74.0363767922798,1.2339396132046632,756.0
302881,72.51959735542465,1.208659955923744,810.0
303708,73.1701451575068,1.2195024192917798,827.0
304528,75.46558340012493,1.2577597233354154,820.0
305323,76.88175567742624,1.2813625946237708,795.0
306103,77.46119461474612,1.2910199102457687,780.0
306877,77.84812150160778,1.297468691693463,774.0
307647,78.56602278026234,1.3094337130043725,770.0
308410,76.59627275867061,1.2766045459778435,763.0
309193,72.00816637205861,1.2001361062009768,783.0
310026,71.17202678855996,1.1862004464759994,833.0
310869,70.49002069449067,1.1748336782415112,843.0
311720,69.11865061346288,1.1519775102243812,851.0
312588,70.24692501583918,1.1707820835973197,868.0
313442,70.16969615766287,1.1694949359610478,854.0
314297,69.18506990941997,1.1530844984903328,855.0
315164,71.54546599048929,1.1924244331748215,867.0
316002,71.14163601206907,1.1856939335344845,838.0
316845,74.80019776869712,1.2466699628116187,843.0
317647,74.7389472922298,1.2456491215371632,802.0
318449,74.80202857563114,1.246700476260519,802.0
319251,75.48800808446099,1.2581334680743497,802.0
320045,74.14172563422743,1.235695427237124,794.0
320854,72.24476253836582,1.2040793756394303,809.0
321684,74.27963705558989,1.237993950926498,830.0
322491,73.73579978854222,1.2289299964757037,807.0
323304,74.09855136819733,1.2349758561366222,813.0
324113,75.1478180588994,1.25246363431499,809.0
324911,74.58581336169968,1.2430968893616614,798.0
325715,73.58744059707175,1.2264573432845292,804.0
326530,74.30711811398353,1.2384519685663922,815.0
327337,74.7810266279597,1.2463504437993285,807.0
328139,73.34830837074767,1.222471806179128,802.0
328957,75.28334681563199,1.2547224469271998,818.0
329753,76.5080197857178,1.2751336630952967,796.0
330537,75.0677606216426,1.2511293436940434,784.0
331336,74.34132773859673,1.2390221289766121,799.0
332143,75.19679588306246,1.2532799313843743,807.0
332940,72.9956951055828,1.21659491842638,797.0
333761,72.73723208985922,1.2122872014976536,821.0
334585,73.86898945277487,1.2311498242129144,824.0
335397,72.04061727733459,1.200676954622243,812.0
336229,71.35042962168488,1.1891738270280814,832.0
337069,73.9568017855389,1.232613363092315,840.0
337880,73.67702269500123,1.2279503782500205,811.0
338694,73.08680976451814,1.2181134960753022,814.0
339514,75.78297266308081,1.2630495443846803,820.0
340305,77.27296983292463,1.2878828305487438,791.0
341081,76.42175257383585,1.2736958762305974,776.0
341866,73.96588039165528,1.2327646731942545,785.0
342677,71.76200830239597,1.1960334717065995,811.0
343513,73.98566445306722,1.2330944075511203,836.0
344323,76.25940485752903,1.2709900809588173,810.0
345109,76.08544985001397,1.268090830833566,786.0
345897,76.39309075239404,1.2732181792065673,788.0
346682,78.56026887276312,1.309337814546052,785.0
