time,hr,freq_hz,duration
213565,165.3662449187176,2.7561040819786267,362.0
213927,165.86661456719096,2.7644435761198496,362.0
214288,166.27556712956635,2.7712594521594394,361.0
214648,164.85866639312107,2.747644439885351,360.0
215011,165.79644697233817,2.7632741162056362,363.0
215372,164.26407933643247,2.7377346556072077,361.0
215737,165.7212380758259,2.7620206345970986,365.0
216099,169.5265710109928,2.8254428501832134,362.0
216452,166.31968789222682,2.7719947982037803,353.0
216812,165.16472835689606,2.7527454726149343,360.0
217175,166.41128439649458,2.773521406608243,363.0
217535,167.11082269977882,2.785180378329647,360.0
217894,164.52204756995081,2.742034126165847,359.0
218258,164.89876961524539,2.7483128269207566,364.0
218621,164.45806533231195,2.7409677555385326,363.0
218985,165.04842946154722,2.7508071576924538,364.0
219348,166.99394712885493,2.783232452147582,363.0
219707,167.50839352184494,2.7918065586974157,359.0
220065,166.84155357959128,2.7806925596598546,358.0
220424,164.9671323366399,2.749452205610665,359.0
220787,165.028567572356,2.750476126205933,363.0
221150,165.77909188180377,2.762984864696729,363.0
221511,167.33947961294618,2.7889913268824365,361.0
221869,164.9919649425251,2.7498660823754184,358.0
222232,165.4049637756979,2.7567493962616316,363.0
222594,165.12560300564195,2.7520933834273658,362.0
222957,165.8677123107551,2.7644618718459184,363.0
223318,168.3765502492249,2.8062758374870813,361.0
223674,167.83529401899438,2.797254900316573,356.0
224031,166.88997567974639,2.78149959466244,357.0
224390,166.04262920790683,2.7673771534651137,359.0
224751,165.72711903769502,2.7621186506282505,361.0
225113,166.59289540602387,2.7765482567670645,362.0
225473,166.6210546618631,2.7770175776977184,360.0
225833,165.88478216508904,2.7647463694181504,360.0
226194,167.4412010074979,2.7906866834582984,361.0
226552,163.86377164906392,2.731062860817732,358.0
226918,166.7180427938376,2.77863404656396,366.0
227277,167.16673202070854,2.7861122003451424,359.0
227635,166.1207470943255,2.7686791182387585,358.0
227996,165.25989734759688,2.754331622459948,361.0
228359,169.50178401207995,2.8250297335346657,363.0
228712,171.68707708436426,2.8614512847394042,353.0
229061,171.7132989766458,2.86188831627743,349.0
229410,170.38364263213307,2.839727377202218,349.0
229762,168.4445847459278,2.8074097457654634,352.0
230118,166.67004895282378,2.7778341492137297,356.0
230477,165.88976031217732,2.7648293385362885,359.0
230838,166.23819260318888,2.7706365433864812,361.0
231198,166.16306234486834,2.769384372414472,360.0
231559,166.34149246384132,2.7723582077306888,361.0
231919,167.51926667364205,2.7919877778940343,360.0
